image,price,name,barcode,description
https://image.pxgo.com.tw/pic/2025/02/26/1e9f0a1f21d445218c13113b5dba383b.jpg,98,義美紅豆粉粿牛奶冰棒 87.5gx5入,4710126184992 ,
https://image.pxgo.com.tw/pic/2025/02/27/4728d73c884242af801a7f1e6580a94d.jpg,148,杜老爺曠世奇派-比利時巧克力雪糕 90g*4入,4710250202098 ,
https://image.pxgo.com.tw/pic/2025/02/27/76e2d1204aa947dbaf4a4602cb4ede3e.jpg,145,杜老爺曠世奇派-鹽焦糖巧克力雪糕 91g*4入,4710250202104 ,
https://image.pxgo.com.tw/pic/2025/02/27/359de1a738ee432e8da30e0bfd1c4301.jpg,299,Magnum Mini奢華雪糕組 36g*6入,8999999587307 ,
https://image.pxgo.com.tw/pic/2024/07/25/d577c99f-4898-4b6b-aaf2-791526628669.jpg,150,小美冰淇淋-香草 66公克x10入,4710122010370 ,
https://image.pxgo.com.tw/pic/2024/09/25/fcc8837d42a84b898179ce5978122523.jpg,309,Haagen-Dazs草莓 473ml,74570334117 ,
https://image.pxgo.com.tw/pic/2024/09/25/c16905a205f64729a7d8305da037128b.jpg,309,Haagen-Dazs冰淇淋-夏威夷果仁 473ml,74570548095 ,
https://image.pxgo.com.tw/pic/2024/09/25/78338c6830094302b7fc6c60fde623bb.jpg,309,Haagen-Dazs冰淇淋-抹茶 473ml,74570703555 ,
https://image.pxgo.com.tw/pic/2024/07/25/f491f03d-4670-46f4-a498-8c8ed78470c6.jpg,93,杜老爺特級冰淇淋-瑞士巧克力 480g,4710250360118 ,
https://image.pxgo.com.tw/pic/2024/09/25/031f52c3d8c34e278a41ce1c4ea37a84.jpg,309,Haagen-Dazs蘭姆葡萄 473ml,74570334179 ,
https://image.pxgo.com.tw/pic/2024/07/25/ddcf8cea-8112-4a1c-9d2b-8dcd4cfc9555.jpg,125,阿奇儂x初鹿牧場-牛奶冰淇淋 85g*6入,4710131185717 ,
https://image.pxgo.com.tw/pic/2024/07/25/e50ae8bd-8e27-4bfa-9109-b37efe03dc5c.jpg,93,杜老爺特級冰淇淋-巧克力 480g,4710250360132 ,
https://image.pxgo.com.tw/pic/2024/09/25/dea4209deac94f849d01cf959c0e700b.jpg,309,Haagen-Dazs淇淋巧酥 473ml,74570334216 ,
https://image.pxgo.com.tw/pic/2024/09/25/3ebb772db5614047a93f8c349e4b6726.jpg,309,Haagen-Dazs巧克力 473ml,74570334223 ,
https://image.pxgo.com.tw/pic/2024/09/25/f2c1be7d3fb341deb1b363402467191f.jpg,309,Haagen-Dazs香草 473ml,74570334186 ,
https://image.pxgo.com.tw/pic/2025/02/27/e82d1058f8ec4ba5b83665feac400215.jpg,75,雅方北海道之雪冰淇淋-瑞士巧克力 500g,4711634000217 ,
https://image.pxgo.com.tw/pic/2025/02/26/4a59887ced3c4f7ea55e45af61a66b68.jpg,359,Haagen-Dazs冰淇淋-草莓 650ml,3415580514057 ,
https://image.pxgo.com.tw/pic/2025/02/27/eb87159191064d76a35e3623a8199d3c.jpg,75,雅方北海道之雪冰淇淋-薄荷巧克力 500g,4711634000231 ,
https://image.pxgo.com.tw/pic/2025/02/27/9e11a26654024c56997f4f32bfca9901.jpg,154,杜老爺超級冰淇淋-淇淋巧酥 552g,4710250201817 ,
https://image.pxgo.com.tw/pic/2025/02/26/27597ec6438c4573ba988a81c5ffcc00.jpg,359,Haagen-Dazs冰淇淋-巧克力 650ml,3415580518055 ,
https://image.pxgo.com.tw/pic/2025/02/26/4f8b443c65794665a436f237e333af63.jpg,359,Haagen-Dazs冰淇淋-香草 650ml,3415580503051 ,
https://image.pxgo.com.tw/pic/2024/11/28/eb49f50764974affa1f3538186865923.jpg,299,Haagen-Das經典復刻焦糖麻糬冰淇淋三入組 261ml,4719783064609 ,
https://image.pxgo.com.tw/pxmart-pic/4710088433497/4710088433497.jpg,31,統一純喫茶-紅茶 960ml,4710088433497 ,
https://image.pxgo.com.tw/pic/2025/02/26/5af34b9255cb4613957776c5d9539749.jpg,22,統一純喫茶-無糖綠茶 650ml,4710088641212 ,
https://image.pxgo.com.tw/pic/2024/01/19/c01a497d-843a-4f38-b8bd-805c498c8b5a.jpg,21,統一飲冰室茶集-綠奶茶 400ml,4710088434548 ,
https://image.pxgo.com.tw/pic/2025/02/26/42f862c164574788bb534e4857ce81f8.jpg,22,統一純喫茶-紅茶 650ml,4710088639783 ,
https://image.pxgo.com.tw/pic/2025/02/26/5f6741231afc46b793ce1d1883140083.jpg,22,統一純喫茶-鮮柚綠茶 650ml,4710088470485 ,
https://image.pxgo.com.tw/pic/2025/02/26/f9c36e2b45a747a49327c364c6f65ff8.jpg,22,統一純喫茶-綠茶 650ml,4710088639790 ,
https://image.pxgo.com.tw/pxmart-pic/4710088636355/4710088636355.jpg,21,統一飲冰室茶集-烏龍.奶茶 400ml,4710088636355 ,
https://image.pxgo.com.tw/pxmart-pic/4710088435491/4710088435491.jpg,21,統一飲冰室茶集-紅.奶茶 400ml,4710088435491 ,
https://image.pxgo.com.tw/pic/2025/02/28/c3041975aa0545dc944c505cd0c12c27.jpg,49,奶茶本味 946ml,4711457191444 ,
https://image.pxgo.com.tw/pic/2025/02/26/323249ae4851495fba5113276f79174c.jpg,22,統一純喫茶-烏龍青茶 650ml,4710088641274 ,
https://image.pxgo.com.tw/pic/2025/02/26/f632fd0c34c34e31b0b7c96668ad4b5b.jpg,22,統一純喫茶-檸檬紅茶 650ml,4710088640987 ,
https://image.pxgo.com.tw/pic/2025/02/26/c36577b0d166471ca6ec081943dd5553.jpg,18,統一純喫茶(紅茶) 481ml,4710088433305 ,
https://image.pxgo.com.tw/pic/2025/02/26/7ee6ecc50ab84a7b85c2f760350973f6.jpg,27,味全貝納頌咖啡-經典曼特寧風味 290毫升,4710063334016 ,
https://image.pxgo.com.tw/pic/2025/02/26/2089915f7f944708915729249c02c3aa.jpg,24,統一左岸咖啡館-拿鐵咖啡 240ml,4710088434197 ,
https://image.pxgo.com.tw/pic/2025/02/26/8de10c5220954baf8819d80e722ffbca.jpg,27,味全貝納頌咖啡-經典拿鐵 290毫升,4710063442438 ,
https://image.pxgo.com.tw/pic/2025/02/26/2f5611a6bf534ba48ba4309aed739fac.jpg,45,光泉錫蘭紅茶 936ml,4710105010779 ,
https://image.pxgo.com.tw/pxmart-pic/4710126198173/4710126198173.jpg,21,義美錫蘭紅茶 400ml,4710126198173 ,
https://image.pxgo.com.tw/pic/2025/02/26/96bb73ac6e60454f97abbb0d979623ff.jpg,22,統一純喫茶-檸檬綠茶 650ml,4710088471444 ,
https://image.pxgo.com.tw/pxmart-pic/4710088824073/4710088824073.jpg,37,統一Dr.Milker英式鮮奶茶 250ml,4710088824073 ,
https://image.pxgo.com.tw/pic/2025/02/26/29263f71fc974ddb9ad6e0d81d5d64bf.jpg,28,寒天冬瓜檸檬QQ 400g,4710095090782 ,
https://image.pxgo.com.tw/pic/2025/02/26/d5dbb0891c5b46ada855ff8e182f621d.jpg,18,統一純喫茶(綠茶) 481ml,4710088433312 ,
https://image.pxgo.com.tw/pic/2025/02/26/43981eff646944d6b3ded462bf70bc96.jpg,27,味全貝納頌咖啡-經典曼特寧深焙風味 290毫升,4710063442834 ,
https://image.pxgo.com.tw/pic/2025/02/27/178e512cd6d2455a8deb73fd2328f0af.jpg,27,純萃喝咖啡-重乳拿鐵 275ml,4710784962567 ,
https://image.pxgo.com.tw/pxmart-pic/4710088824066/4710088824066.jpg,37,統一Dr.Milker拿鐵咖啡 250ml,4710088824066 ,
https://image.pxgo.com.tw/pic/2025/02/26/bdc5ac0cf3bc43aa8cdaf45bfdc4fbae.jpg,24,泰山冰鎮檸檬紅茶 650毫升,4710095000064 ,
https://image.pxgo.com.tw/pic/2025/02/26/7ce0f82c15254d3183919c803a63b7ec.jpg,36,味全貝納頌鑑賞級極品咖啡 250毫升,4710063443244 ,
https://image.pxgo.com.tw/pic/2025/02/26/28c1a9f141c847a6a65f08893b137aa6.jpg,45,光泉四季春綠茶 936ml,4710105010786 ,
https://image.pxgo.com.tw/pic/2025/02/27/11a3c8794bee46549095ded51472a0bc.jpg,27,純萃喝咖啡-重焙曼特寧 275ml,4710784962574 ,
https://image.pxgo.com.tw/pic/2024/05/23/b2f0b4d3-7926-4fe1-b2ab-e1d0b0f38866.jpg,28,光泉錫蘭紅茶 600ml,4710105057637 ,
https://image.pxgo.com.tw/pic/2025/02/27/cb69845b300e44e0bda300dc67af390d.jpg,248,O卡桑柴燒桂圓黑木耳露-無加糖 1000ml,4711198709991 ,
https://image.pxgo.com.tw/pic/2024/05/23/6ff4da98-be2c-4038-b888-9933f817958f.jpg,28,光泉四季春綠茶-無糖 600ml,4710105057736 ,
https://image.pxgo.com.tw/pic/2025/02/27/c43f5f519bea4baf9ff9ab7297f94d91.jpg,280,O卡桑紅棗白木耳露-無加糖 1000ml,4711198709984 ,
https://image.pxgo.com.tw/pic/2025/02/27/6480357b87194da491b7f79891e2c3af.jpg,280,OKASANGO卡桑雪梨白木耳露 1000ml,4711342891060 ,
https://image.pxgo.com.tw/pic/2025/02/27/cb90a944376940b6833d0c1654ff963f.jpg,248,OKASANGO卡桑經典黑糖黑木耳露 1000ml,4711342894030 ,
https://image.pxgo.com.tw/pic/2024/02/02/55f7422e-e983-4003-990d-03d6ac3152c6.jpg,42,義美錫蘭紅茶 946ml,4710126198180 ,
https://image.pxgo.com.tw/pic/2024/01/19/bed6007b-4df8-4b69-b323-5dda1b208568.jpg,31,統一純喫茶-綠茶 960ml,4710088433503 ,
https://image.pxgo.com.tw/pic/2025/02/26/3fab780e67b943788a2a20933460c096.jpg,24,統一左岸咖啡館-昂列奶茶 240ml,4710088434111 ,
https://image.pxgo.com.tw/pic/2025/02/26/c8d1094716874c70a1d30e70308b863f.jpg,18,統一純喫茶-無糖綠茶 481ml,4710088434050 ,
https://image.pxgo.com.tw/pxmart-pic/4710126198470/4710126198470.jpg,67,義美鮮奶茶 900ml,4710126198470 ,
https://image.pxgo.com.tw/pic/2024/06/28/a1f1624b-7899-4a42-bfe3-7a60b73c7943.jpg,51,義美仙草甘茶-無加糖 946ml,4710126195981 ,
https://image.pxgo.com.tw/pxmart-pic/4710105010861/4710105010861.jpg,65,光泉午后時光-重乳奶茶 936ml,4710105010861 ,
https://image.pxgo.com.tw/pic/2025/02/26/b185fdd0fbf7453d989d121e50ef8266.jpg,46,義美無糖台灣四季春 936ml,4710126198364 ,
https://image.pxgo.com.tw/pic/2025/02/26/a92c7ab612b24795a89cad76fbbe8f8d.jpg,24,泰山冰鎮水果茶 650毫升,4710095085603 ,
https://image.pxgo.com.tw/pic/2025/02/26/042eca5b4f7b4a7cb202d09e5784333b.jpg,37,泰山仙草蜜 660g,4710095009609 ,
https://image.pxgo.com.tw/pic/2025/02/26/3b931772c0fe45bf9ea89c5bd38784c1.jpg,69,每日Ｃ果肉有感100%柳橙綜合果汁 800ml,4710063426612 ,任2件130元
https://image.pxgo.com.tw/pic/2025/02/26/366795c229d644db9aa200eee09b09a0.jpg,118,味全每日C100%柳橙汁 1300ml,4710063423611 ,
https://image.pxgo.com.tw/pic/2025/02/26/2ccce35eaa1d43ee974f748abcd909c2.jpg,69,味全每日C100%葡萄綜合果汁 800ml,4710063423840 ,任2件130元
https://image.pxgo.com.tw/pic/2024/12/06/9adbff34d2a44723b0e125b7cc4410ac.jpg,49,農搾金桔檸檬飲 900ml,4710063415975 ,
https://image.pxgo.com.tw/pic/2025/02/26/ff5d68f9de104ea2873ebb7e875cb977.jpg,69,味全每日C PLUS維生素A 100%綜合果蔬汁 800ml,4710063415876 ,任2件130元
https://image.pxgo.com.tw/pic/2025/02/26/bbb85bb33e6145b49758b7afe7a0f0d7.jpg,109,每日C果肉有感100%柳橙綜合果汁 1300ml,4710063426803 ,
https://image.pxgo.com.tw/pic/2025/01/17/8894d26d95f247c48b5382dbcfad3708.jpg,109,味全每日C100%葡萄綜合果汁 1300ml,4710063414893 ,
https://image.pxgo.com.tw/pic/2025/02/26/5e4b52401c044bd997a3b7396c242d28.jpg,109,每日C100%柳橙綜合果蔬汁 1300ml,4710063423635 ,
https://image.pxgo.com.tw/pxmart-pic/4710088637192/4710088637192.jpg,73,統一園之味100%柳橙汁 900ml,4710088637192 ,
https://image.pxgo.com.tw/pic/2025/02/26/ada3e6e1f2bc4c3b88d99fa845ac607f.jpg,72,味全每日C100%柳橙汁 800ml,4710063423970 ,
https://image.pxgo.com.tw/pic/2025/02/26/c890deaecc0946a8897b3b4f60867fcb.jpg,119,果汁時刻100%純柳橙汁 1400ml,4710105010458 ,
https://image.pxgo.com.tw/pic/2025/02/26/3c3d02a26f0f479da1ecd3c93f141e01.jpg,75,果汁時刻100%純柳橙汁 800ml,4710105080062 ,任2件130元
https://image.pxgo.com.tw/pxmart-pic/4710228033747/4710228033747.jpg,68,老北京酸梅湯 900ml,4710228033747 ,
https://image.pxgo.com.tw/pxmart-pic/4710088637208/4710088637208.jpg,73,統一園之味100%葡萄汁 900ml,4710088637208 ,
https://image.pxgo.com.tw/pic/2025/02/26/035f3ce7dabf42289ccce85e1a06085b.jpg,45,農搾柳丁綜合果茶 900ml,4710063416354 ,任2件79元
https://image.pxgo.com.tw/pic/2025/02/26/8e5a411e07b2478b849f5630ae44f62c.jpg,45,農搾檸檬青茶 900ml,4710063416323 ,任2件79元
https://image.pxgo.com.tw/pic/2025/02/26/edebf72b27a84103b180c28a9410c1e7.jpg,24,味全農搾檸檬飲 375ml,4710063415906 ,任3件65元
https://image.pxgo.com.tw/pxmart-pic/4710063423963/4710063423963.jpg,38,每日C100%柳橙汁 310ml,4710063423963 ,
https://image.pxgo.com.tw/pic/2025/02/26/a4b442278ae44134a219f5519e24fb2e.jpg,58,果汁時刻芭樂青檸果汁 936ml,4710105012735 ,
https://image.pxgo.com.tw/pic/2025/02/26/91d8f772e9c84302bfcf03ddf2c9ffda.jpg,119,果汁時刻100%葡萄綜合果汁 1400ml,4710105010465 ,
https://image.pxgo.com.tw/pic/2025/02/26/56c8e8e04e554dccba161d991b3c73d8.jpg,69,每日C100%蘋果蕃茄綜合果蔬汁 800ml,4710063416378 ,任2件130元
https://image.pxgo.com.tw/pxmart-pic/4713493020603/4713493020603.jpg,46,半天水鮮剖純椰汁 600ml,4713493020603 ,2件79元
https://image.pxgo.com.tw/pic/2025/02/26/a83d290aba4644b19c53078437b2f60e.jpg,58,果汁時刻戀戀芭芒柳果汁 936ml,4710105012728 ,
https://image.pxgo.com.tw/pic/2024/10/18/21c0bc420ace49cbbad5fa98ccc40af4.jpg,36,每日C100%蘋果蕃茄綜合果蔬汁 310ml,4710063416361 ,
https://image.pxgo.com.tw/pic/2025/02/26/62fbb44cfbaa4cf3ac0aea3055ab5ce5.jpg,119,果汁時刻100%蘋果汁 1400ml,4710105010496 ,
https://image.pxgo.com.tw/pic/2025/02/26/f9a6232df63d4b8f930024b4f6aca752.jpg,119,果汁時刻100%綜合果蔬汁 1400ml,4710105010472 ,
https://image.pxgo.com.tw/pxmart-pic/4710105038827/4710105038827.jpg,28,果汁時刻戀戀芭芒柳果汁 375ml,4710105038827 ,
https://image.pxgo.com.tw/pic/2024/12/06/e0384cfd87164857a4a1ef9a8d147466.jpg,49,味全農搾檸檬飲 900ml,4710063415982 ,
https://image.pxgo.com.tw/pic/2024/12/06/cffb41eb45904e878e9ad05b6a4cf691.jpg,49,農搾百香檸檬飲 900ml,4710063416026 ,
https://image.pxgo.com.tw/pxmart-pic/4710126191136/4710126191136.jpg,46,義美酸梅湯 946ml,4710126191136 ,
https://image.pxgo.com.tw/pic/2025/02/27/72bfe73eab5f4843858099b9ec6b560d.jpg,99,純在輕時芭樂柳橙綠茶 960ml,4713269489054 ,
https://image.pxgo.com.tw/pic/2025/02/26/bccd61e6505d4efeb43f382ca0ee6203.jpg,75,果汁時刻100%葡萄綜合果汁 800ml,4710105080079 ,任2件130元
https://image.pxgo.com.tw/pic/2025/02/26/d2454f23eb8a4fe292caef9f3c7bff01.jpg,75,果汁時刻100%綜合果蔬汁 800ml,4710105081519 ,任2件130元
https://image.pxgo.com.tw/pic/2024/05/23/70d683da-4dea-42b6-b4f7-75f40de15859.jpg,75,果汁時刻-100%蘋果汁 800ml,4710105080130 ,任2件130元
https://image.pxgo.com.tw/pic/2024/11/01/a8a2a4e154e14184a0500266cba3793d.jpg,36,每日C100%紅柚胡蘿蔔綜合果蔬汁 310ml,4710063416385 ,
https://image.pxgo.com.tw/pic/2025/02/26/012acd338e7740eb877caf599f7f3c8b.jpg,40,統一園之味100%柳橙汁 400ml,4710088637215 ,
https://image.pxgo.com.tw/pic/2025/02/28/6269f1adb98546378807ea441609bd03.jpg,26,波蜜一日蔬果100%紫色蔬果汁 400ml,4710171061613 ,
https://image.pxgo.com.tw/pic/2025/02/28/61ff95dd8f74401982d498d53575c795.jpg,26,波蜜一日蔬果100%蔬果汁 400ml,4710171061002 ,
https://image.pxgo.com.tw/pxmart-pic/4710171061736/4710171061736.jpg,24,津津蘆筍汁 650ml,4710171061736 ,2件45元
https://image.pxgo.com.tw/pic/2025/02/26/38bf8d4ab3c9481fb559246b21c1da9d.jpg,69,每日C100%紅柚胡蘿蔔綜合果蔬汁 800ml,4710063416392 ,任2件130元
https://image.pxgo.com.tw/pic/2025/02/26/6eee77412a2e43b8b79b841c0ec7d223.jpg,38,波蜜果菜汁 900ml,4710171060258 ,2件69元
https://image.pxgo.com.tw/pic/2025/02/27/70d5e2bd08754f65a48577903890e5e9.jpg,15,悅氏礦泉水 1500cc,4710632001356 ,
https://image.pxgo.com.tw/pic/2025/02/26/8f2d5a252fcc4883b21ccd8287eae382.jpg,15,泰山twistwater環保包裝水 1460ml,4710095919908 ,
https://image.pxgo.com.tw/pic/2025/02/27/0d325337e56f4ad99bd587f766f85ac6.jpg,8,悅氏礦泉水 600cc,4710632001318 ,
https://image.pxgo.com.tw/pic/2025/02/26/de3a1b6132844e859c174a81452d229c.jpg,18,泰山純水 內容量1500ml,4710095915900 ,
https://image.pxgo.com.tw/pic/2025/02/26/b74a41006c0d44ddb2cc1de85bf64d39.jpg,15,泰山純水 700ml,4710095915207 ,4件49元
https://image.pxgo.com.tw/pic/2025/02/27/9a4299fe25d94c51a25455c9846cb0ca.jpg,24,悅氏天然水 2200ml,4710632002407 ,
https://image.pxgo.com.tw/pic/2025/02/26/ccbcb341b2f54202ae180f95099308df.jpg,32,泰山純水 2500ml,4710095915009 ,
https://image.pxgo.com.tw/pic/2025/02/26/92d023d9d8de45dcbe9aafab7140132f.jpg,15,金車波爾天然水 1.5L,4710085150311 ,2件25元
https://image.pxgo.com.tw/pic/2025/02/26/f2fe5b7e7664419a92a2a8ac278a47cb.jpg,12,味丹多喝水 600ml,4710110222235 ,2件21元
https://image.pxgo.com.tw/pic/2025/02/26/5dd664acd24e40b9b840429df268db48.jpg,18,味丹多喝水 1500ml,4710110222228 ,3件49元
https://image.pxgo.com.tw/pic/2025/02/26/c590c69b688c4ba0a8761beaf10c77e7.jpg,16,UNI water純水 550ml,4710088636850 ,2件29元
https://image.pxgo.com.tw/pic/2025/02/26/6374308def9d4ece966c6af44959e05b.jpg,10,金車波爾天然水 0.6L,4710085150328 ,
https://image.pxgo.com.tw/pic/2025/02/21/ec1ee5353f4649d1aec013079d34cf26.jpg,10,泰山純水(包裝飲用水) 350ml,4710095915306 ,
https://image.pxgo.com.tw/pic/2023/09/05/ebf88cd2-2754-40c8-8ea6-1337f2e37d59.jpg,22,日本IRIS富士山礦泉水 500ml,4967576492973 ,
https://image.pxgo.com.tw/pic/2025/02/27/64e2f3f588534d16a38b0b2dd70ceaeb.jpg,39,悅氏礦泉水 330mlx6入,4710632008928 ,
https://image.pxgo.com.tw/pic/2024/03/07/a93278e3-0b3e-457d-acd4-708f06ac3c8f.jpg,39,法國evian依雲天然礦泉水 500ml,3068320055008 ,
https://image.pxgo.com.tw/pic/2025/02/26/ff68f1e9e7584dd9a013353488d8a1b9.jpg,9,味丹多喝水 450ml,4710110228954 ,
https://image.pxgo.com.tw/pxmart-pic/3057640100673/3057640100673.jpg,36,光泉法國富維克天然礦泉水 500ml,3057640100673 ,
https://image.pxgo.com.tw/pic/2025/02/26/3366806ad5cd4b08aa28f4be474635d0.jpg,32,法國evian依雲天然礦泉水 330ml,3068320063003 ,2件60元
https://image.pxgo.com.tw/pic/2025/02/26/ed4c83aa31934832baebf5dc49d3db7f.jpg,85,法國evian依雲天然礦泉水 １５００ｍｌ,3068320126807 ,2件164元
https://image.pxgo.com.tw/pic/2025/02/26/bdd569bf1ea04d0d90482c5da19c7787.jpg,56,法國evian依雲天然礦泉水 750ml,3068320014067 ,
https://image.pxgo.com.tw/pic/2024/01/04/3a41e2bf-bb90-488e-a43d-9054c6a7f6ed.jpg,20,Akvile阿克維爾鹼性礦泉水 500ml,4770405227048 ,
https://image.pxgo.com.tw/pxmart-pic/4710632007631/4710632007631.jpg,10,悅氏Light鹼性水 720ml,4710632007631 ,2件18元
https://image.pxgo.com.tw/pic/2025/02/27/22f0bf708e0d4eaba3f6e36281903bd4.jpg,25,悅氏Light鹼性水 2200ml,4710632011553 ,
https://image.pxgo.com.tw/pic/2025/02/27/1fa866012df945dc8eb21111d614780b.jpg,28,悅氏Light鹼性水 1450ml,4710632013458 ,
https://image.pxgo.com.tw/pic/2025/02/27/6406465b67e94e60b559f715ec48872e.jpg,24,台鹽海洋鹼性離子水 850ml,4711271005118 ,2件44元
https://image.pxgo.com.tw/pxmart-pic/4710088637574/4710088637574.jpg,21,統一PH9.0鹼性離子水 800ml,4710088637574 ,
https://image.pxgo.com.tw/pxmart-pic/4712511941791/4712511941791.jpg,27,愛之味愛健萬丹紅紅豆水-無糖 530ml,4712511941791 ,2件47元
https://image.pxgo.com.tw/pic/2025/02/27/ab18edcd2ea94f53804fb2d64322e005.jpg,39,台鹽海洋鹼性離子水 1500ml,4711271003909 ,2件72元
https://image.pxgo.com.tw/pic/2025/02/26/b30c2e3bc369458bbceff96fcccc73b5.jpg,30,味丹多喝水微鹼性竹炭離子水 2000ml,4710110233774 ,
https://image.pxgo.com.tw/pic/2025/02/27/3693e9c9ab2b4ded838581d6a5a45ffd.jpg,21,維他露舒跑鹼性離子水 850ml,4710421071713 ,2件40元
https://image.pxgo.com.tw/pic/2025/02/26/1199465918564861b22384fd5f1b7920.jpg,30,味丹多喝水鹼性竹炭水 2500ml,4710110229661 ,
https://image.pxgo.com.tw/pic/2025/02/27/b6e3d483a03246fd8c4aa9081849ce4a.jpg,17,悅氏鎂日補給鎂30補給水 880ml,4710632015773 ,
https://image.pxgo.com.tw/pic/2025/02/27/884a1950ea934b58882bc693204e3945.jpg,20,三分甜微鹼性離子水 1480ml,4711198270637 ,
https://image.pxgo.com.tw/pic/2025/02/27/6838b0e6eb214ea983378c7eaa18ee65.jpg,25,台鹽海洋純水 1500ml,4711271033517 ,2件42元
https://image.pxgo.com.tw/pic/2025/02/26/540db5d8407c4a8298a2a50d6ec9c800.jpg,19,味丹多喝水鹼性竹炭水 1500ml,4710110228091 ,2件36元
https://image.pxgo.com.tw/pic/2025/02/27/5ed5505d22144083ab8f3fe125ecbe4b.jpg,35,舒跑鹼性離子水 1500ml,4710421072604 ,2件68元
https://image.pxgo.com.tw/pic/2025/02/26/6790d1948fd94f7d8c110f5f54e6f56c.jpg,14,味丹多喝水鹼性竹炭水 700ml,4710110223560 ,2件25元
https://image.pxgo.com.tw/pic/2025/02/26/f8045391e0f146148c0e2b6c42f2d554.jpg,20,味丹多喝水微鹼性竹炭離子水 850ml,4710110232418 ,2件36元
https://image.pxgo.com.tw/pic/2025/02/25/4f4cd9884000415898ad7a42dfc8da55.jpg,23,怡漾鹼性水 888ml,4710018350900 ,2件39元
https://image.pxgo.com.tw/pic/2025/02/27/837c090cd67942a8adb6f6ecca527d38.jpg,20,曜PH9.0鹼性離子水 850ml,4711198270590 ,
https://image.pxgo.com.tw/pic/2025/02/26/d9be35b8e4924272a248278ee4370cda.jpg,24,Crystal Valley礦沛氣泡水 585ml,4710085229895 ,
https://image.pxgo.com.tw/pxmart-pic/4710632013960/4710632013960.jpg,24,悅氏Ｌｉｇｈｔ礦泉氣泡水 520ml,4710632013960 ,
https://image.pxgo.com.tw/pic/2025/02/27/a6985ce2f3b44874b46406727d1337b5.jpg,24,悅氏Light氣泡水-葡萄柚口味 520ml,4710632016374 ,
https://image.pxgo.com.tw/pic/2024/04/15/175d5625-eb58-45c8-b82f-a2deb311f44e.jpg,24,AVILA阿維拉強碳酸氣泡水 500ml,4710063305825 ,
https://image.pxgo.com.tw/pic/2025/02/25/6f3d195749bd438e8e6ebd0d0056c9a8.jpg,29,舒味思氣泡水－萊姆口味 500ml,4710018175909 ,任2件50元
https://image.pxgo.com.tw/pic/2025/02/26/76f599c63d09405786047a63ee158cd1.jpg,22,泰山強氣泡水 500ml,4710095700209 ,2件39元
https://image.pxgo.com.tw/pic/2025/02/25/db207f0560e048d2bfb10da8cb38a6d7.jpg,29,舒味思氣泡水 500ml,4710018175701 ,任2件50元
https://image.pxgo.com.tw/pic/2025/02/26/b6dd7004cf464f98a06310ae3d420b7f.jpg,23,泰山Cheers奇兒思氣泡水 500ml,4710095913708 ,2件36元
https://image.pxgo.com.tw/pic/2025/02/26/e368d908a8364547881a7c76c93cd6a2.jpg,27,TAISUN Cheers Plum梅子氣泡水 590ml,4710095711205 ,2件44元
https://image.pxgo.com.tw/pic/2025/02/27/97494e7435544c08923f9b65c77849fa.jpg,27,日本IRIS富士山強氣泡水 500ml,4967576493017 ,
https://image.pxgo.com.tw/pxmart-pic/4710110232630/4710110232630.jpg,21,味丹多喝水MORE檸檬風味氣泡水 560ml,4710110232630 ,任2件38元
https://image.pxgo.com.tw/pic/2025/02/26/f9611a8cb8084371bb169858224c1346.jpg,24,多喝水MORE+維他命100氣泡水-百香果風味 560ml,4710110234641 ,
https://image.pxgo.com.tw/pxmart-pic/4710110233224/4710110233224.jpg,21,多喝水MORE氣泡水－蜜桃風味 560ml,4710110233224 ,任2件38元
https://image.pxgo.com.tw/pic/2025/02/26/85b560215ca347ea878eb233972e929c.jpg,45,多喝水MORE氣泡水 1250ml,4710110233323 ,任2件80元
https://image.pxgo.com.tw/pic/2025/02/26/d3414e0f76d244098fc08d6556708ef6.jpg,27,TAISUN Cheers Bee蜂蜜氣泡水 590ml,4710095913807 ,任2件49元
https://image.pxgo.com.tw/pxmart-pic/4710110232616/4710110232616.jpg,21,味丹多喝水MORE氣泡水 560ml,4710110232616 ,任2件38元
https://image.pxgo.com.tw/pic/2025/02/26/a96f3f9adb99433490aac7ad6572c5a0.jpg,19,Crystal Valley礦沛氣泡水-PLUS+纖維 585ml,4710085247509 ,
https://image.pxgo.com.tw/pic/2025/02/26/ce6ac4311202486e94a7adbdf8f364ea.jpg,27,Cheers Lemon檸檬氣泡水 590ml,4710095701602 ,任2件49元
https://image.pxgo.com.tw/pic/2025/02/26/4dc059e4923845c78af1a9dad7b211bb.jpg,45,多喝水MORE氣泡水-檸檬風味 1250ml,4710110236485 ,任2件80元
https://image.pxgo.com.tw/pic/2024/06/26/ffd6cb27-013a-4c9e-8df2-23f4747faf21.jpg,89,泰山TAISUN Cheers氣泡水 300ml*6入,4710095704313 ,
https://image.pxgo.com.tw/pic/2025/02/27/3a5b0c5db10948308fd8f2e63cb9d8f3.jpg,43,法國沛綠雅氣泡天然礦泉水 500ml,7613034088765 ,
https://image.pxgo.com.tw/pic/2025/02/26/237e9be56b43407986893b54c0c56d5f.jpg,21,多喝水STAY COOL酷涼礦物質強氣泡水 560ml,4710110238403 ,任2件38元
https://image.pxgo.com.tw/pic/2025/02/26/d664bf1972734bd98f04cc8040520d80.jpg,23,多喝水MORE+乳酸菌氣泡飲-乳酸風味 560ml,4710110238250 ,
